523330, 10.0333814802
443345, 4.45856476284
107810, 4.08649137119
909310, 2.58333302784
425417, 2.06621092028
117764, 1.96181086461
107849, 1.87514367678
117649, 1.06230219584
523414, 1.00626362908
107721, 0.980549582285
523413, 0.972756877634
117643, 0.939458616903
117599, 0.88926022963
107821, 0.838323393474
519710, 0.835532693574
107284, 0.73442497724
503222, 0.709436856074
117525, 0.706401722282
117522, 0.672160578187
546672, 0.657430224509
117611, 0.642316528556
127924, 0.640790136108
118942, 0.632883689229
445989, 0.629737927007
147932, 0.597228964885
207731, 0.578249976274
618510, 0.573489691582
512815, 0.563555723572
117788, 0.546331805582
428939, 0.526072674655
448720, 0.469810496943
107492, 0.464685355606
208219, 0.464105000665
107234, 0.453625109408
445156, 0.444125259451
127929, 0.44109191359
117638, 0.438131558329
117763, 0.428113642627
405831, 0.421148213694
107239, 0.412887487815
425530, 0.407198607234
107132, 0.40428423043
107139, 0.399526282796
206842, 0.38792293521
445416, 0.387914193195
516821, 0.385189489441
206732, 0.376920797966
118710, 0.376704058698
156727, 0.365967974198
127149, 0.364864197411
208211, 0.363366499101
117712, 0.35601256731
576841, 0.354857393738
156822, 0.352416930411
902820, 0.349520979406
156749, 0.346924727864
117523, 0.340133755489
156725, 0.338670130686
445839, 0.33489001254
107442, 0.327226673579
618451, 0.325200849888
107162, 0.321396924291
310980, 0.310031821278
107493, 0.309068773232
117518, 0.301136112009
618439, 0.300327095431
156746, 0.290332194935
518973, 0.286602050346
206911, 0.285634356665
117768, 0.281555471202
107452, 0.280392877335
618310, 0.274335326946
618459, 0.274151565604
702222, 0.271650334518
156716, 0.269575327139
318931, 0.26784879411
156783, 0.266688750087
156744, 0.264168861645
700412, 0.263170593623
203510, 0.260520083675
305121, 0.258600675063
618462, 0.253709445367
576812, 0.251143416096
512871, 0.250719079827
448996, 0.249121856289
206997, 0.24879393638
117781, 0.247661508067
445148, 0.242901697283
445112, 0.240077264098
107758, 0.238252835626
106991, 0.237148006781
905823, 0.232292016978
108743, 0.228629600532
117415, 0.224613889419
107416, 0.224159708804
107431, 0.222957105348
107436, 0.218900383841
106251, 0.215636192925
106940, 0.215059127492
118841, 0.215047004408
117722, 0.213224004318
572882, 0.208443694854
127923, 0.203559823499
311121, 0.20110182125
107491, 0.200019286028
107783, 0.19970356506
810111, 0.199102652851
700440, 0.198844939666
107832, 0.198606303281
700813, 0.193030978747
405832, 0.192363509999
435621, 0.191196713247
724242, 0.189730564746
218851, 0.188489902853
118124, 0.187889834924
618423, 0.186765077849
222517, 0.182689725896
415629, 0.18162471331
156733, 0.180879396393
117641, 0.180766213009
908928, 0.179639328722
106782, 0.179271753943
106954, 0.178080586561
448742, 0.174334991118
810113, 0.170479393542
830240, 0.169170828507
127144, 0.165630694174
405834, 0.165220361208
107499, 0.164567748102
425542, 0.162719811088
310579, 0.160851777105
800360, 0.160695222592
435623, 0.160590238571
448748, 0.159829838224
106418, 0.159698293802
226415, 0.159075860103
445111, 0.155997636449
118947, 0.154772979991
202482, 0.15420641471
301124, 0.153783221939
606522, 0.151777280593
905833, 0.150287261229
117528, 0.149529376189
310484, 0.149334645775
206428, 0.147914805574
310545, 0.145373416227
515225, 0.145243161663
137711, 0.144338731303
107441, 0.143708569594
106731, 0.143496254094
420819, 0.143439725983
750711, 0.14218247014
107283, 0.142063744834
107224, 0.137613075026
107851, 0.137478796595
428921, 0.136617585476
512816, 0.13603406666
523354, 0.135385379508
425334, 0.134675647774
207414, 0.134638041733
108749, 0.134514324449
206353, 0.134376156232
106289, 0.133923187737
810114, 0.133559776634
107361, 0.131133153696
616584, 0.130613390819
731222, 0.130489436947
448744, 0.12955921214
218960, 0.129507032298
830224, 0.129492699426
107161, 0.129395851026
106785, 0.129009711372
710422, 0.128809261468
406210, 0.12821594278
415221, 0.127871713992
442331, 0.127310572014
136252, 0.12730908668
445137, 0.126970224141
722320, 0.126835154205
606514, 0.126789960887
107212, 0.126641231309
447742, 0.125803471329
512873, 0.124584211623
310730, 0.122269330231
800342, 0.121572371375
107169, 0.120751266732
606531, 0.120644921653
117757, 0.120277842881
316421, 0.119983137406
835922, 0.119799595626
576998, 0.119124210878
207752, 0.118486961321
512879, 0.114932831782
616552, 0.114671145108
107831, 0.113489879487
107188, 0.113390449109
137782, 0.113323221429
156745, 0.112407848898
206624, 0.112213289586
516831, 0.112126973227
515241, 0.111928610055
445514, 0.109549327909
447741, 0.106635103315
117421, 0.105727519021
207861, 0.105583416818
117642, 0.10398242431
846114, 0.103884109222
310585, 0.103750442109
311110, 0.103272770931
516811, 0.102991834345
108741, 0.101707420105
445138, 0.100759329757
618429, 0.0997296747368
503232, 0.0985337681054
445146, 0.098287190585
415232, 0.09809579954
445161, 0.0975252878439
433352, 0.0975205528869
107822, 0.0972176165476
107449, 0.0962886140029
107429, 0.0952025811655
147938, 0.094883520879
445824, 0.0938109569816
107138, 0.0933439817977
618463, 0.0928129249876
107432, 0.0917761520757
117648, 0.0914955646181
206924, 0.0911059224185
907853, 0.0910700525681
800341, 0.090913173847
415222, 0.0908694498436
310565, 0.0907529792126
202483, 0.0899218848927
208212, 0.0889479858576
216953, 0.0889375573709
445836, 0.0886061716277
107281, 0.0876071434658
512890, 0.0872799851538
