sau, 1.60726432446
deu, 1.05867216781
fdr, 1.03609059702
jpn, 0.958377403278
can, 0.946743063927
irn, 0.851439334889
mex, 0.841168997806
lby, 0.822167965025
are, 0.811772372893
dza, 0.79219446604
chn, 0.783337404194
nga, 0.775867805898
twn, 0.77269527628
idn, 0.770308058639
nld, 0.745587429908
ven, 0.737771617427
csk, 0.724737528334
aus, 0.718094929596
kor, 0.713607991188
fin, 0.697313275144
qat, 0.692200510205
arg, 0.688371598833
hun, 0.679009734781
chl, 0.667490415548
mys, 0.661572873032
rou, 0.658747519127
gab, 0.657374563965
omn, 0.653505503456
ecu, 0.651191554249
tha, 0.649421573488
cod, 0.648839849042
pol, 0.648268444997
ago, 0.64680149513
ddr, 0.646518656324
per, 0.645368668824
nor, 0.645099483716
cog, 0.644443443838
cmr, 0.644242078505
bra, 0.643619798945
ury, 0.640539127302
bhs, 0.640258168818
gha, 0.638815022111
mac, 0.638734681104
zmb, 0.637867575145
bol, 0.637698688091
nzl, 0.637373392482
civ, 0.636044924016
hnd, 0.635504951253
dom, 0.635081793459
gtm, 0.634435368862
cri, 0.631546490006
gin, 0.631443969753
uga, 0.630949167439
jam, 0.630788613629
zwe, 0.630523274633
eth, 0.630168556266
mus, 0.63010082196
sur, 0.629933216944
pry, 0.629645912374
pan, 0.629377859733
guy, 0.629223822945
png, 0.628967415476
mrt, 0.628562505347
mdg, 0.628288085253
hti, 0.627864564216
ner, 0.627820333927
ken, 0.627801359775
slv, 0.627799137576
alb, 0.627621361731
mwi, 0.627373736218
mmr, 0.627117221912
isl, 0.626588488343
cub, 0.626504044816
phl, 0.62638152478
bdi, 0.626036122552
tza, 0.626016080035
tgo, 0.625757621306
ymd, 0.625751339323
moz, 0.625634097007
som, 0.625628050064
caf, 0.625612665616
blz, 0.625490615661
grl, 0.625429206072
sle, 0.625349484716
kir, 0.625192029163
afg, 0.625087628588
rwa, 0.625047906798
vnm, 0.624722931698
sen, 0.624621202034
tcd, 0.624501096502
gnq, 0.624323384758
gmb, 0.624300222617
mng, 0.624276034846
wsm, 0.624085246321
lao, 0.624057896191
flk, 0.624040866462
khm, 0.623974756069
shn, 0.623969820225
spm, 0.62391334648
bfa, 0.623858347078
kwt, 0.623818326146
npl, 0.623717173399
syc, 0.623708669218
gnb, 0.623513607236
prk, 0.623285041344
mli, 0.623226217197
brb, 0.623105235606
nic, 0.622896007111
dji, 0.622370542737
guf, 0.622294368352
gib, 0.621675999005
bmu, 0.62157411977
fji, 0.621449655311
sdn, 0.621213033951
mlt, 0.620300330197
bgd, 0.619535423981
tun, 0.618957866157
lka, 0.618431205215
ben, 0.618110888184
bgr, 0.618110439471
tto, 0.616798573388
isr, 0.616411440844
syr, 0.61626620738
swe, 0.61605244902
ncl, 0.615937621208
cyp, 0.615233910908
sun, 0.614019180522
pak, 0.613916510698
mar, 0.611281667543
col, 0.61025285394
yar, 0.609722581926
glp, 0.60755262688
zaf, 0.600933596262
che, 0.600430588909
yug, 0.600425418025
bhr, 0.599761899597
irl, 0.596303261977
lbr, 0.593718375544
dnk, 0.592668109182
grc, 0.586748750447
lbn, 0.584868599943
irq, 0.580768601774
jor, 0.577735450982
ind, 0.573294943694
aut, 0.571187808478
egy, 0.569618829806
tur, 0.560561000911
gbr, 0.542571110985
prt, 0.522754595614
hkg, 0.481118189213
bel, 0.460712385376
sgp, 0.419490867628
esp, 0.40895888809
ita, 0.391805463431
fra, 0.200100538651
usa, 0.0
